bike_activity_ui,bike_activity_sample_uid,bike_activity_measurement,bike_activity_measurement_timestamp,bike_activity_measurement_lon,bike_activity_measurement_lat,bike_activity_measurement_speed,bike_activity_measurement_accelerometer_x,bike_activity_measurement_accelerometer_y,bike_activity_measurement_accelerometer_z,bike_activity_phone_position,bike_activity_bike_type,bike_activity_surface_type,bike_activity_smoothness_type
51160a61-7eb1-47ee-be8a-865b42d2fded,3ec85490-7d71-4da2-9cae-5934222b8f7f,b6c7491b-f663-4689-b61b-4fb7c1b287c0,1625048208454,-16.833572,32.6430872,1.3204267,0.4849229,-0.7453022,-3.7762334,other,other,mixed,mixed
51160a61-7eb1-47ee-be8a-865b42d2fded,3ec85490-7d71-4da2-9cae-5934222b8f7f,2f9ad896-7af2-4fef-9a20-2918b1b75cfe,1625048208505,-16.833572,32.6430872,1.3204267,-0.6317053,1.731297,-1.2537146,other,other,mixed,mixed
51160a61-7eb1-47ee-be8a-865b42d2fded,3ec85490-7d71-4da2-9cae-5934222b8f7f,d1d39e1f-b4cb-4f34-83ba-04ecdce4e68d,1625048208556,-16.833572,32.6430872,1.3204267,-1.0266718,3.2731986,1.1586155,other,other,mixed,mixed
51160a61-7eb1-47ee-be8a-865b42d2fded,3ec85490-7d71-4da2-9cae-5934222b8f7f,5af7515c-42aa-4ddf-95a5-d8642b32f33b,1625048208608,-16.833572,32.6430872,1.3204267,-1.3938614,2.5270228,0.32389438,other,other,mixed,mixed
51160a61-7eb1-47ee-be8a-865b42d2fded,3ec85490-7d71-4da2-9cae-5934222b8f7f,520ffa47-441e-46a0-a578-89fbbac9e092,1625048208658,-16.833572,32.6430872,1.3204267,-0.9963516,2.2002158,0.7063241,other,other,mixed,mixed
51160a61-7eb1-47ee-be8a-865b42d2fded,3ec85490-7d71-4da2-9cae-5934222b8f7f,899642e3-7eaf-4eb8-be5d-6078b10679fc,1625048208708,-16.833584,32.643096,0.54678917,-0.45603597,1.3545647,0.39614356,other,other,mixed,mixed
51160a61-7eb1-47ee-be8a-865b42d2fded,3ec85490-7d71-4da2-9cae-5934222b8f7f,ff9230fa-8a53-4790-9682-becbb362cac4,1625048208758,-16.833584,32.643096,0.54678917,-1.527493,-1.1744051,0.69325554,other,other,mixed,mixed
51160a61-7eb1-47ee-be8a-865b42d2fded,3ec85490-7d71-4da2-9cae-5934222b8f7f,e4174500-d637-4b03-9693-6fbd1fc22843,1625048208809,-16.833584,32.643096,0.54678917,-1.5471826,-2.2667751,0.0985322,other,other,mixed,mixed
51160a61-7eb1-47ee-be8a-865b42d2fded,3ec85490-7d71-4da2-9cae-5934222b8f7f,35263bcc-92da-4bfb-bd99-58b1f10848b2,1625048208860,-16.833584,32.643096,0.54678917,-1.4194527,-1.7193556,0.5388322,other,other,mixed,mixed
51160a61-7eb1-47ee-be8a-865b42d2fded,3ec85490-7d71-4da2-9cae-5934222b8f7f,7106baf7-c45b-48ed-af09-5ef7e5839b1c,1625048208910,-16.833584,32.643096,0.54678917,-1.1985376,-0.42316532,0.18777966,other,other,mixed,mixed
51160a61-7eb1-47ee-be8a-865b42d2fded,3ec85490-7d71-4da2-9cae-5934222b8f7f,2a22c124-4fe6-4dc8-8ae6-31b630c0ef8a,1625048208960,-16.833584,32.643096,0.54678917,-0.9762995,1.5798583,-0.45677876,other,other,mixed,mixed
51160a61-7eb1-47ee-be8a-865b42d2fded,3ec85490-7d71-4da2-9cae-5934222b8f7f,f44e372b-1293-4d0c-89a3-f7b7e4dfa2ee,1625048209012,-16.833584,32.643096,0.54678917,1.0449584,0.677371,-2.7656758,other,other,mixed,mixed
51160a61-7eb1-47ee-be8a-865b42d2fded,3ec85490-7d71-4da2-9cae-5934222b8f7f,909fd921-a879-4e26-ab22-6ca7a1d40db0,1625048209062,-16.833584,32.643096,0.54678917,1.213939,1.2377243,-0.40249223,other,other,mixed,mixed
51160a61-7eb1-47ee-be8a-865b42d2fded,3ec85490-7d71-4da2-9cae-5934222b8f7f,e52ec5bf-7ead-4975-8223-b124669eb6d5,1625048209114,-16.833584,32.643096,0.54678917,0.088627815,0.88397884,-0.92710066,other,other,mixed,mixed
51160a61-7eb1-47ee-be8a-865b42d2fded,3ec85490-7d71-4da2-9cae-5934222b8f7f,b8800591-d724-4258-b85e-b51b457b0596,1625048209164,-16.833584,32.643096,0.54678917,0.38971472,0.8945675,1.0541183,other,other,mixed,mixed
51160a61-7eb1-47ee-be8a-865b42d2fded,3ec85490-7d71-4da2-9cae-5934222b8f7f,edd79790-b5a6-4580-b6aa-24a8381868ee,1625048209215,-16.833584,32.643096,0.54678917,-0.20118737,0.044075966,0.5148407,other,other,mixed,mixed
51160a61-7eb1-47ee-be8a-865b42d2fded,3ec85490-7d71-4da2-9cae-5934222b8f7f,6e5d0a19-bfa8-4225-8700-9dda1d0f9d39,1625048209266,-16.833584,32.643096,0.54678917,-0.33967566,0.8035965,0.8233462,other,other,mixed,mixed
51160a61-7eb1-47ee-be8a-865b42d2fded,3ec85490-7d71-4da2-9cae-5934222b8f7f,35c5070a-7494-4da1-b54d-5a286d4d26be,1625048209317,-16.833584,32.643096,0.54678917,-1.9677789,-2.8513231,1.4058453,other,other,mixed,mixed
51160a61-7eb1-47ee-be8a-865b42d2fded,3ec85490-7d71-4da2-9cae-5934222b8f7f,50363dc2-7c0c-459c-adf9-10239919f739,1625048209367,-16.833584,32.643096,0.54678917,-0.87956464,-2.033393,0.8733325,other,other,mixed,mixed
51160a61-7eb1-47ee-be8a-865b42d2fded,3ec85490-7d71-4da2-9cae-5934222b8f7f,140be15c-ab60-4892-9992-1a80734c5e51,1625048209418,-16.833584,32.643096,0.54678917,-1.3333483,-2.2532854,0.93933535,other,other,mixed,mixed
