bike_activity_uid,bike_activity_sample_uid,bike_activity_measurement,bike_activity_measurement_timestamp,bike_activity_measurement_lon,bike_activity_measurement_lat,bike_activity_measurement_speed,bike_activity_measurement_accelerometer_x,bike_activity_measurement_accelerometer_y,bike_activity_measurement_accelerometer_z,bike_activity_phone_position,bike_activity_bike_type,bike_activity_surface_type,bike_activity_smoothness_type
2fbff4eb-b095-4ca6-a48e-70377cf64f28,b95fa088-2034-4bec-abcb-e5f586d916d3,892c3fbd-29f5-4910-9486-f7b1b15d2f03,1632157830696,13.3925532,52.4743778,8.8330765,3.6507049,1.4662137,-0.060074806,on bike mount,cyclo cross,asphalt,good
2fbff4eb-b095-4ca6-a48e-70377cf64f28,b95fa088-2034-4bec-abcb-e5f586d916d3,528a4722-7224-4583-8f60-bd26265cf5a7,1632157830762,13.3925532,52.4743778,8.8330765,-2.7495418,1.7310014,-2.503755,on bike mount,cyclo cross,asphalt,good
2fbff4eb-b095-4ca6-a48e-70377cf64f28,b95fa088-2034-4bec-abcb-e5f586d916d3,a6d06459-f382-44c1-a2fb-a8e399ec0df6,1632157830813,13.3925532,52.4743778,8.8330765,3.944067,2.0288076,-0.0814724,on bike mount,cyclo cross,asphalt,good
2fbff4eb-b095-4ca6-a48e-70377cf64f28,b95fa088-2034-4bec-abcb-e5f586d916d3,c0c77a90-3214-41b9-8e8c-0e4c76ab2883,1632157830880,13.3925532,52.4743778,8.8330765,-0.2793392,3.5152473,-7.5449286,on bike mount,cyclo cross,asphalt,good
2fbff4eb-b095-4ca6-a48e-70377cf64f28,b95fa088-2034-4bec-abcb-e5f586d916d3,25e86010-0ad4-49fd-97c9-929a9347cd25,1632157830946,13.3925532,52.4743778,8.8330765,1.9431858,-2.4448748,-2.196353,on bike mount,cyclo cross,asphalt,good
2fbff4eb-b095-4ca6-a48e-70377cf64f28,b95fa088-2034-4bec-abcb-e5f586d916d3,7723cdb3-2f6a-4c90-ae8c-a8e43fd39e5f,1632157831013,13.3925532,52.4743778,8.8330765,1.2603159,-0.82853174,1.8342314,on bike mount,cyclo cross,asphalt,good
2fbff4eb-b095-4ca6-a48e-70377cf64f28,b95fa088-2034-4bec-abcb-e5f586d916d3,b7ea8736-6a36-4365-9a37-028bbcd43f51,1632157831063,13.3925532,52.4743778,8.8330765,-3.7703211,4.614515,1.1867647,on bike mount,cyclo cross,asphalt,good
2fbff4eb-b095-4ca6-a48e-70377cf64f28,b95fa088-2034-4bec-abcb-e5f586d916d3,de7d0909-ea5c-4186-a7dd-863b4679ebd5,1632157831130,13.3925532,52.4743778,8.8330765,1.9597949,-0.7654278,-3.1311831,on bike mount,cyclo cross,asphalt,good
2fbff4eb-b095-4ca6-a48e-70377cf64f28,b95fa088-2034-4bec-abcb-e5f586d916d3,f3627005-a75a-4bfb-8492-ee7cd5cc4812,1632157831197,13.3925532,52.4743778,8.8330765,-0.25807422,-2.4918494,-5.253417,on bike mount,cyclo cross,asphalt,good
2fbff4eb-b095-4ca6-a48e-70377cf64f28,b95fa088-2034-4bec-abcb-e5f586d916d3,6b95726b-bcf4-4889-bee8-01d01d066ba3,1632157831263,13.3925532,52.4743778,8.8330765,-1.7563826,-3.3663917,6.555331,on bike mount,cyclo cross,asphalt,good
2fbff4eb-b095-4ca6-a48e-70377cf64f28,b95fa088-2034-4bec-abcb-e5f586d916d3,7372d0aa-f9d5-4fbb-8db4-071088395180,1632157831314,13.3925532,52.4743778,8.8330765,0.47204736,-0.29226565,5.3678923,on bike mount,cyclo cross,asphalt,good
2fbff4eb-b095-4ca6-a48e-70377cf64f28,b95fa088-2034-4bec-abcb-e5f586d916d3,435febd1-5fab-4f72-9bde-c8fcb5037330,1632157831364,13.3925532,52.4743778,8.8330765,-1.9857261,-1.1161227,-8.95075,on bike mount,cyclo cross,asphalt,good
